"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","OroshiSoshikiCode_ECONV","EisaiShishoka_ID","Data_Status"
"2293","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113A111","3005945","0"
"2294","01/09/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg34676","01/09/2014 11:50:09","PVU-1010","113B","0","0"
"2295","10/03/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","06/23/2016 15:52:38","PVU-1030","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113BXXX","1961","0"
"2296","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2297","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113D211","3005783","0"
"2298","10/08/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113D212","1679","0"
"2299","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113D213","3005784","0"
"2300","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2301","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113G211","3005785","0"
"2302","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113G212","3005785","0"
"2303","04/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113G213","2485","0"
"2304","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg39895","03/24/2021 13:58:14","PVU_XP_1102","","0","0"
"2305","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113H111","3005956","0"
"2306","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113H112","3005956","0"
"2307","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113H113","3005956","0"
"2308","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/19/2019 15:35:19","PVU_XP_1102","","0","0"
"2309","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113J111","3005956","0"
"2310","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113J112","3005956","0"
"2311","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2312","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113K211","3005786","0"
"2313","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113K212","3005786","0"
"2314","01/09/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg34676","01/09/2014 11:50:09","PVU-1010","113L","0","0"
"2315","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113LXXX","3005956","0"
"2316","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2317","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113N111","3005910","0"
"2318","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113N112","3005911","0"
"2319","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113N611","3005912","0"
"2320","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2321","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113P111","3005915","0"
"2322","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113P112","3005916","0"
"2323","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113P113","3005956","0"
"2324","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2325","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113R111","3005913","0"
"2326","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113R112","3005914","0"
"2327","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113R113","3005956","0"
"2328","01/09/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg34676","01/09/2014 11:50:09","PVU-1010","113T","0","0"
"2329","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","113TXXX","3005956","0"
"2330","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2331","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2332","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1143XXX","3005956","0"
"2333","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1143111","3005917","0"
"2334","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1143112","3005918","0"
"2335","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/27/2017 13:55:11","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1143113","3005956","0"
"2336","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg39895","09/29/2020 14:32:42","PVU_XP_1102","","0","0"
"2337","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1144XXX","3005956","0"
"2338","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1144111","3005920","0"
"2339","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/27/2017 13:55:11","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1144112","3005920","0"
"2340","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/27/2017 13:55:11","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1144113","3005919","0"
"2341","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2342","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114A111","3005921","0"
"2343","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114A112","3005922","0"
"2344","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114A113","3005923","0"
"2345","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/28/2023 08:21:15","PVU_XP_1102","","0","0"
"2346","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114C111","3005956","0"
"2347","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114C112","3005956","0"
"2348","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114C113","3005956","0"
"2349","01/09/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg34676","01/09/2014 11:50:09","PVU-1010","114E","0","0"
"2350","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114EXXX","3005956","0"
"2351","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2352","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114GXXX","3005956","0"
"2353","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114G111","3005925","0"
"2354","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","114G112","3005925","0"
"2355","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","09/27/2017 14:12:04","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2356","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2357","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/09/2014 11:50:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","11511XX","3005880","0"
"2358","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1151611","3005955","0"
"2359","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2360","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115A111","3005834","0"
"2361","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115A112","3005835","0"
"2362","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115A113","3005836","0"
"2363","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/19/2019 15:35:19","PVU_XP_1102","","0","0"
"2364","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115B111","3005879","0"
"2365","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115B112","3005879","0"
"2366","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","03/17/2016 16:27:09","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115B113","3005879","0"
"2367","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg46273","09/26/2025 10:51:34","PVU_XP_1102","","0","0"
"2368","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115C111","3005879","0"
"2369","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115C112","3005879","0"
"2370","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115C113","3005879","0"
"2371","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","10/03/2016 11:36:40","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115C114","3005879","0"
"2372","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2373","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115G111","3005845","0"
"2374","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115G112","3005846","0"
"2375","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2376","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115I111","3005841","0"
"2377","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115I112","3005842","0"
"2378","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2379","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115K111","3005879","0"
"2380","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115K112","3005879","0"
"2381","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/19/2019 15:35:19","PVU_XP_1102","","0","0"
"2382","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115P111","3005879","0"
"2383","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115P112","3005879","0"
"2384","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2385","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115R111","3005848","0"
"2386","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115R112","3005849","0"
"2387","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115R113","3005850","0"
"2388","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2389","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115V111","3005857","0"
"2390","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115V112","3005858","0"
"2391","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","115V113","3005879","0"
"2392","05/07/2018 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","09/27/2017 11:08:15","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2393","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2394","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1165121","3005855","0"
"2395","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1165122","3005856","0"
"2396","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","1165123","3005879","0"
"2397","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2398","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116A111","3005851","0"
"2399","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116A112","3005852","0"
"2400","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116A113","3005879","0"
"2401","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","10/03/2016 11:36:40","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116A114","3005879","0"
"2402","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2403","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116C111","3005853","0"
"2404","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116C112","3005854","0"
"2405","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116C113","3005879","0"
"2406","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/24/2026 13:32:30","PVU_XP_1102","","0","0"
"2407","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116G111","3005832","0"
"2408","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116G112","3005833","0"
"2409","01/17/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg36186","03/19/2019 15:35:19","PVU_XP_1102","","0","0"
"2410","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/23/2018 14:11:08","PVU-1010","itg45886","03/31/2026 11:21:52","PVU_XP_1302","116I111","3005879","0"
