"DairitenTK_CD","Corp_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","RyutsuSoshiki_CD","RyutsuBuin_CD","SalsTokei_KBN","Hosho_FLG","DairitenTokeiShitei_FLG"
"38019","ECL","10/10/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","10/10/2019 11:31:01","PVU_EX_1400","itg40916","10/10/2019 11:31:01","PVU_EX_1400","54","","2","1","3"
"40018","ECL","10/10/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","10/10/2019 11:31:47","PVU_EX_1400","itg40916","10/10/2019 11:31:47","PVU_EX_1400","55","","2","0",""
"40081","ECL","10/10/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","10/10/2019 11:32:45","PVU_EX_1400","itg40916","10/10/2019 11:32:45","PVU_EX_1400","55","","3","1","3"
"04005","ECL","04/15/2020 00:00:00","09/30/2020 00:00:00","0","itg35320","04/15/2020 09:18:24","PVU_EX_1400","itg35320","04/15/2020 09:18:24","PVU_EX_1400","49","","1","0","3"
"07028","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 12:03:28","PVU_EX_1400","itg35320","04/15/2020 12:03:28","PVU_EX_1400","48","05115","1","1","3"
"08021","ECL","04/15/2020 00:00:00","04/14/2024 00:00:00","0","itg35320","04/15/2020 13:03:56","PVU_EX_1400","itg35320","04/15/2020 13:03:56","PVU_EX_1400","51","05673","1","1","1"
"01020","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 13:09:39","PVU_EX_1400","itg35320","04/15/2020 13:09:39","PVU_EX_1400","48","07372","3","1","3"
"07022","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 13:15:56","PVU_EX_1400","itg35320","04/15/2020 13:15:56","PVU_EX_1400","48","05115","3","1","3"
"07025","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 13:16:26","PVU_EX_1400","itg35320","04/15/2020 13:16:26","PVU_EX_1400","48","05115","1","1","3"
"14027","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 13:36:46","PVU_EX_1400","itg35320","04/15/2020 13:36:46","PVU_EX_1400","51","06303","1","1","1"
"20017","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 13:45:14","PVU_EX_1400","itg35320","04/15/2020 13:45:14","PVU_EX_1400","51","","2","0","2"
"24004","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 13:46:18","PVU_EX_1400","itg35320","04/15/2020 13:46:18","PVU_EX_1400","52","","1","0","1"
"34031","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 13:56:15","PVU_EX_1400","itg35320","04/15/2020 13:56:15","PVU_EX_1400","54","","2","0",""
"37001","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 13:58:51","PVU_EX_1400","itg35320","04/15/2020 13:58:51","PVU_EX_1400","54","05666","3","1","3"
"43024","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 14:16:32","PVU_EX_1400","itg35320","04/15/2020 14:16:32","PVU_EX_1400","55","","1","0","1"
"44018","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 14:21:06","PVU_EX_1400","itg35320","04/15/2020 14:21:06","PVU_EX_1400","55","","1","0","1"
"46002","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 14:25:11","PVU_EX_1400","itg35320","04/15/2020 14:25:11","PVU_EX_1400","55","05281","1","1","1"
"04005","ECL","10/01/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","09/30/2020 14:29:13","PVU_EX_1400","itg04213","09/30/2020 14:29:13","PVU_EX_1400","48","","1","0","3"
"01048","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:06:43","PVU_EX_1400","itg04213","10/09/2020 13:06:43","PVU_EX_1400","48","","","0",""
"04030","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:09:52","PVU_EX_1400","itg04213","10/09/2020 13:09:52","PVU_EX_1400","48","","2","0","2"
"04041","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:10:58","PVU_EX_1400","itg04213","10/09/2020 13:10:58","PVU_EX_1400","48","","3","1",""
"04044","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:12:38","PVU_EX_1400","itg04213","10/09/2020 13:12:38","PVU_EX_1400","48","","3","1",""
"13803","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:24:14","PVU_EX_1400","itg04213","10/09/2020 13:24:14","PVU_EX_1400","51","","","0",""
"15022","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:27:06","PVU_EX_1400","itg04213","10/09/2020 13:27:06","PVU_EX_1400","51","","3","1","3"
"23084","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:29:14","PVU_EX_1400","itg04213","10/09/2020 13:29:14","PVU_EX_1400","52","","2","0",""
"27803","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:32:52","PVU_EX_1400","itg04213","10/09/2020 13:32:52","PVU_EX_1400","52","","2","0",""
"29010","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:35:22","PVU_EX_1400","itg04213","10/09/2020 13:35:22","PVU_EX_1400","52","","3","1","3"
"13013","ECL","10/10/2019 00:00:00","04/14/2020 00:00:00","0","itg40916","10/10/2019 09:47:24","PVU_EX_1400","itg40916","10/10/2019 09:47:24","PVU_EX_1400","51","05711","1","1","3"
"21890","ECL","10/10/2019 00:00:00","04/14/2021 00:00:00","0","itg40916","10/10/2019 11:01:56","PVU_EX_1400","itg40916","10/10/2019 11:01:56","PVU_EX_1400","52","07086","1","1","3"
"22002","ECL","10/10/2019 00:00:00","04/14/2021 00:00:00","0","itg40916","10/10/2019 11:02:55","PVU_EX_1400","itg40916","10/10/2019 11:02:55","PVU_EX_1400","52","07086","3","1","3"
"24002","ECL","10/10/2019 00:00:00","04/14/2021 00:00:00","0","itg40916","10/10/2019 11:08:43","PVU_EX_1400","itg40916","10/10/2019 11:08:43","PVU_EX_1400","52","07086","3","1","3"
"24890","ECL","10/10/2019 00:00:00","04/14/2021 00:00:00","0","itg40916","10/10/2019 11:09:43","PVU_EX_1400","itg40916","10/10/2019 11:09:43","PVU_EX_1400","52","07086","1","1","3"
"08010","ECL","04/15/2020 00:00:00","04/14/2024 00:00:00","0","itg35320","04/15/2020 13:02:54","PVU_EX_1400","itg35320","04/15/2020 13:02:54","PVU_EX_1400","51","05673","1","1","1"
"16021","ECL","04/15/2020 00:00:00","10/12/2022 00:00:00","0","itg35320","04/15/2020 13:42:31","PVU_EX_1400","itg35320","04/15/2020 13:42:31","PVU_EX_1400","52","06189","","0",""
"17004","ECL","04/15/2020 00:00:00","10/12/2022 00:00:00","0","itg35320","04/15/2020 13:43:51","PVU_EX_1400","itg35320","04/15/2020 13:43:51","PVU_EX_1400","52","06189","1","1","1"
"18009","ECL","04/15/2020 00:00:00","10/12/2022 00:00:00","0","itg35320","04/15/2020 13:44:37","PVU_EX_1400","itg35320","04/15/2020 13:44:37","PVU_EX_1400","52","06189","1","1","1"
"29015","ECL","04/15/2020 00:00:00","04/18/2023 00:00:00","0","itg35320","04/15/2020 13:55:36","PVU_EX_1400","itg35320","04/15/2020 13:55:36","PVU_EX_1400","52","09776","3","1","3"
"40003","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 14:04:14","PVU_EX_1400","itg35320","04/15/2020 14:04:14","PVU_EX_1400","55","","3","1","3"
"01050","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:08:16","PVU_EX_1400","itg04213","10/09/2020 13:08:16","PVU_EX_1400","48","","3","1","2"
"04050","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:13:33","PVU_EX_1400","itg04213","10/09/2020 13:13:33","PVU_EX_1400","51","","3","1",""
"10022","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:15:48","PVU_EX_1400","itg04213","10/09/2020 13:15:48","PVU_EX_1400","51","","2","0",""
"10023","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:16:23","PVU_EX_1400","itg04213","10/09/2020 13:16:23","PVU_EX_1400","51","","2","0",""
"13003","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:18:01","PVU_EX_1400","itg04213","10/09/2020 13:18:01","PVU_EX_1400","51","","2","0","3"
"13149","ECL","10/09/2020 00:00:00","04/14/2024 00:00:00","0","itg04213","10/09/2020 13:21:56","PVU_EX_1400","itg04213","10/09/2020 13:21:56","PVU_EX_1400","51","","1","1","1"
"13161","ECL","10/09/2020 00:00:00","04/14/2024 00:00:00","0","itg04213","10/09/2020 13:23:04","PVU_EX_1400","itg04213","10/09/2020 13:23:04","PVU_EX_1400","51","","1","0","1"
"13984","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:25:20","PVU_EX_1400","itg04213","10/09/2020 13:25:20","PVU_EX_1400","51","","2","0","2"
"14059","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:26:28","PVU_EX_1400","itg04213","10/09/2020 13:26:28","PVU_EX_1400","51","","2","0","2"
"17011","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:27:49","PVU_EX_1400","itg04213","10/09/2020 13:27:49","PVU_EX_1400","52","","2","0",""
"27806","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:33:23","PVU_EX_1400","itg04213","10/09/2020 13:33:23","PVU_EX_1400","52","","","0",""
"39017","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:39:10","PVU_EX_1400","itg04213","10/09/2020 13:39:10","PVU_EX_1400","54","","3","1","3"
"40046","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:40:21","PVU_EX_1400","itg04213","10/09/2020 13:40:21","PVU_EX_1400","55","","2","0","2"
"40048","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:40:54","PVU_EX_1400","itg04213","10/09/2020 13:40:54","PVU_EX_1400","55","","","0","2"
"40051","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:41:28","PVU_EX_1400","itg04213","10/09/2020 13:41:28","PVU_EX_1400","55","","2","0","2"
"40061","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:42:00","PVU_EX_1400","itg04213","10/09/2020 13:42:00","PVU_EX_1400","55","","1","1","1"
"40080","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:42:34","PVU_EX_1400","itg04213","10/09/2020 13:42:34","PVU_EX_1400","55","","2","0","2"
"40085","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:43:04","PVU_EX_1400","itg04213","10/09/2020 13:43:04","PVU_EX_1400","55","","2","0","2"
"40091","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:43:32","PVU_EX_1400","itg04213","10/09/2020 13:43:32","PVU_EX_1400","55","","","0",""
"40890","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:44:05","PVU_EX_1400","itg04213","10/09/2020 13:44:05","PVU_EX_1400","55","","2","0","2"
"43007","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:44:52","PVU_EX_1400","itg04213","10/09/2020 13:44:52","PVU_EX_1400","55","","","0","3"
"45017","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:45:42","PVU_EX_1400","itg04213","10/09/2020 13:45:42","PVU_EX_1400","55","","","0",""
"47014","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:46:18","PVU_EX_1400","itg04213","10/09/2020 13:46:18","PVU_EX_1400","55","","2","0","2"
"34003","ECL","10/09/2020 00:00:00","04/15/2025 00:00:00","0","itg04213","10/09/2020 13:48:09","PVU_EX_1400","itg04213","10/09/2020 13:48:09","PVU_EX_1400","54","08449","3","1","3"
"34012","ECL","10/09/2020 00:00:00","04/15/2025 00:00:00","0","itg04213","10/09/2020 13:48:57","PVU_EX_1400","itg04213","10/09/2020 13:48:57","PVU_EX_1400","54","08449","1","1","3"
"34039","ECL","01/08/2021 00:00:00","12/31/9999 00:00:00","0","itg19647","01/08/2021 10:07:04","PVU_EX_1400","itg19647","01/08/2021 10:07:04","PVU_EX_1400","54","","","0",""
"04006","ECL","01/15/2021 00:00:00","12/31/9999 00:00:00","0","itg36186","01/15/2021 13:54:29","PVU_EX_1400","itg36186","01/15/2021 13:54:29","PVU_EX_1400","48","","","0",""
"01001","ECL","04/15/2021 00:00:00","10/12/2022 00:00:00","0","itg04213","04/15/2021 10:05:27","PVU_EX_1400","itg04213","04/15/2021 10:05:27","PVU_EX_1400","48","07372","3","1","3"
"06010","ECL","04/15/2021 00:00:00","04/14/2024 00:00:00","0","itg04213","04/15/2021 10:09:07","PVU_EX_1400","itg04213","04/15/2021 10:09:07","PVU_EX_1400","48","08299","3","1","3"
"06015","ECL","04/15/2021 00:00:00","04/14/2024 00:00:00","0","itg04213","04/15/2021 10:10:09","PVU_EX_1400","itg04213","04/15/2021 10:10:09","PVU_EX_1400","48","08299","1","1","3"
"24890","ECL","04/15/2021 00:00:00","10/12/2022 00:00:00","0","itg04213","04/15/2021 10:32:50","PVU_EX_1400","itg04213","04/15/2021 10:32:50","PVU_EX_1400","52","09568","1","1","3"
"46007","ECL","04/15/2021 00:00:00","12/31/9999 00:00:00","0","itg04213","04/15/2021 10:42:18","PVU_EX_1400","itg04213","04/15/2021 10:42:18","PVU_EX_1400","55","08362","1","1","3"
"27004","ECL","10/07/2021 00:00:00","04/15/2025 00:00:00","0","itg04213","10/07/2021 16:02:29","PVU_EX_1400","itg04213","10/07/2021 16:02:29","PVU_EX_1400","52","09722","3","1","3"
"28023","ECL","10/07/2021 00:00:00","04/15/2025 00:00:00","0","itg04213","10/07/2021 16:04:21","PVU_EX_1400","itg04213","10/07/2021 16:04:21","PVU_EX_1400","52","09722","3","1","3"
"42001","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 15:52:07","PVU_EX_1400","itg19647","04/05/2022 15:52:07","PVU_EX_1400","04","","","0",""
"16021","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:00:22","PVU_EX_1400","itg19647","04/05/2022 16:00:22","PVU_EX_1400","03","","","0",""
"13160","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:05:04","PVU_EX_1400","itg19647","04/05/2022 16:05:04","PVU_EX_1400","02","","","0",""
"42009","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:07:44","PVU_EX_1400","itg19647","04/05/2022 16:07:44","PVU_EX_1400","04","","","0",""
"40024","ECL","04/06/2022 00:00:00","04/07/2022 00:00:00","0","itg36186","04/06/2022 16:26:34","PVU_EX_1400","itg36186","04/06/2022 16:26:34","PVU_EX_1400","55","","","0",""
"40079","ECL","04/06/2022 00:00:00","04/07/2022 00:00:00","0","itg36186","04/06/2022 16:39:31","PVU_EX_1400","itg36186","04/06/2022 16:39:31","PVU_EX_1400","55","","","0",""
"40079","EA","04/06/2022 00:00:00","12/31/9999 00:00:00","0","itg36186","04/06/2022 16:39:31","PVU_EX_1400","itg36186","04/06/2022 16:39:31","PVU_EX_1400","04","","","0",""
"01051","ECL","04/07/2022 00:00:00","04/15/2025 00:00:00","0","itg04213","04/07/2022 15:57:12","PVU_EX_1400","itg04213","04/07/2022 15:57:12","PVU_EX_1400","48","06309","1","1","1"
"40007","ECL","04/08/2022 00:00:00","12/31/9999 00:00:00","0","itg04213","04/08/2022 13:30:01","PVU_EX_1400","itg04213","04/08/2022 13:30:01","PVU_EX_1400","55","","1","1","1"
"13002","ECL","04/25/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/25/2022 15:53:45","PVU_EX_1400","itg19647","04/25/2022 15:53:45","PVU_EX_1400","51","","3","0","3"
"40002","ECL","10/06/2022 00:00:00","10/12/2022 00:00:00","0","itg19647","10/06/2022 14:02:05","PVU_EX_1400","itg19647","10/06/2022 14:02:05","PVU_EX_1400","55","","1","1","1"
"01001","ECL","10/13/2022 00:00:00","12/31/9999 00:00:00","0","itg43581","10/13/2022 10:38:46","PVU_EX_1400","itg43581","10/13/2022 10:38:46","PVU_EX_1400","48","08969","3","1","3"
"01005","ECL","10/13/2022 00:00:00","12/31/9999 00:00:00","0","itg43581","10/13/2022 10:39:55","PVU_EX_1400","itg43581","10/13/2022 10:39:55","PVU_EX_1400","48","08969","3","1","3"
"02018","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:41:17","PVU_EX_1400","itg43581","10/13/2022 10:41:17","PVU_EX_1400","48","05864","3","1","3"
"03019","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:41:39","PVU_EX_1400","itg43581","10/13/2022 10:41:39","PVU_EX_1400","48","05864","1","1","3"
"02017","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:44:22","PVU_EX_1400","itg43581","10/13/2022 10:44:22","PVU_EX_1400","48","05864","1","1","3"
"02026","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:45:50","PVU_EX_1400","itg43581","10/13/2022 10:45:50","PVU_EX_1400","48","05864","1","1","3"
"03027","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:46:10","PVU_EX_1400","itg43581","10/13/2022 10:46:10","PVU_EX_1400","48","05864","1","1","3"
"04046","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:46:58","PVU_EX_1400","itg43581","10/13/2022 10:46:58","PVU_EX_1400","48","06309","1","1","3"
"05016","ECL","10/13/2022 00:00:00","04/15/2025 00:00:00","0","itg43581","10/13/2022 10:47:32","PVU_EX_1400","itg43581","10/13/2022 10:47:32","PVU_EX_1400","48","05864","1","1","3"
"11026","ECL","10/13/2022 00:00:00","12/31/9999 00:00:00","0","itg43581","10/13/2022 10:48:07","PVU_EX_1400","itg43581","10/13/2022 10:48:07","PVU_EX_1400","51","06189","1","1","1"
"11009","ECL","10/13/2022 00:00:00","12/31/9999 00:00:00","0","itg43581","10/13/2022 10:48:31","PVU_EX_1400","itg43581","10/13/2022 10:48:31","PVU_EX_1400","51","06189","1","1","1"
"16004","ECL","10/13/2022 00:00:00","12/31/9999 00:00:00","0","itg43581","10/13/2022 10:50:45","PVU_EX_1400","itg43581","10/13/2022 10:50:45","PVU_EX_1400","52","07399","3","1","3"
"23009","ECL","10/13/2022 00:00:00","12/31/9999 00:00:00","0","itg43581","10/13/2022 10:51:52","PVU_EX_1400","itg43581","10/13/2022 10:51:52","PVU_EX_1400","52","09653","3","1","3"
"13163","ECL","10/10/2019 00:00:00","04/14/2024 00:00:00","0","itg40916","10/10/2019 10:56:04","PVU_EX_1400","itg40916","10/10/2019 10:56:04","PVU_EX_1400","51","10273","1","1","1"
"21004","ECL","10/10/2019 00:00:00","04/14/2021 00:00:00","0","itg40916","10/10/2019 11:00:23","PVU_EX_1400","itg40916","10/10/2019 11:00:23","PVU_EX_1400","52","07086","1","1","3"
"23890","ECL","10/10/2019 00:00:00","04/14/2021 00:00:00","0","itg40916","10/10/2019 11:07:59","PVU_EX_1400","itg40916","10/10/2019 11:07:59","PVU_EX_1400","52","07086","1","1","3"
"28036","ECL","10/10/2019 00:00:00","10/06/2021 00:00:00","0","itg40916","10/10/2019 11:13:54","PVU_EX_1400","itg40916","10/10/2019 11:13:54","PVU_EX_1400","52","05888","1","1","1"
"01003","ECL","04/15/2020 00:00:00","10/12/2022 00:00:00","0","itg35320","04/15/2020 13:08:52","PVU_EX_1400","itg35320","04/15/2020 13:08:52","PVU_EX_1400","48","07372","1","1","1"
"09013","ECL","04/15/2020 00:00:00","04/14/2024 00:00:00","0","itg35320","04/15/2020 13:20:40","PVU_EX_1400","itg35320","04/15/2020 13:20:40","PVU_EX_1400","51","05673","1","1","3"
"10009","ECL","04/15/2020 00:00:00","10/15/2024 00:00:00","0","itg35320","04/15/2020 13:22:52","PVU_EX_1400","itg35320","04/15/2020 13:22:52","PVU_EX_1400","51","06196","1","1","1"
"10018","ECL","04/15/2020 00:00:00","10/15/2024 00:00:00","0","itg35320","04/15/2020 13:23:32","PVU_EX_1400","itg35320","04/15/2020 13:23:32","PVU_EX_1400","51","06196","1","1","3"
"14034","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 13:37:24","PVU_EX_1400","itg35320","04/15/2020 13:37:24","PVU_EX_1400","51","06303","1","1","1"
"25002","ECL","04/15/2020 00:00:00","10/12/2022 00:00:00","0","itg35320","04/15/2020 13:48:08","PVU_EX_1400","itg35320","04/15/2020 13:48:08","PVU_EX_1400","52","07045","1","1","1"
"26008","ECL","04/15/2020 00:00:00","10/12/2022 00:00:00","0","itg35320","04/15/2020 13:49:42","PVU_EX_1400","itg35320","04/15/2020 13:49:42","PVU_EX_1400","52","07045","1","1","3"
"42019","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 14:10:54","PVU_EX_1400","itg35320","04/15/2020 14:10:54","PVU_EX_1400","55","","1","1","1"
"43023","ECL","04/15/2020 00:00:00","04/14/2021 00:00:00","0","itg35320","04/15/2020 14:15:55","PVU_EX_1400","itg35320","04/15/2020 14:15:55","PVU_EX_1400","55","05281","1","1","1"
"45002","ECL","04/15/2020 00:00:00","04/15/2025 00:00:00","0","itg35320","04/15/2020 14:22:19","PVU_EX_1400","itg35320","04/15/2020 14:22:19","PVU_EX_1400","55","06052","1","1","1"
"46027","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 14:27:27","PVU_EX_1400","itg35320","04/15/2020 14:27:27","PVU_EX_1400","55","","1","0","1"
"47008","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 14:27:55","PVU_EX_1400","itg35320","04/15/2020 14:27:55","PVU_EX_1400","55","","","0",""
"01029","ECL","04/15/2020 00:00:00","12/31/9999 00:00:00","0","itg35320","04/15/2020 16:48:46","PVU_EX_1400","itg35320","04/15/2020 16:48:46","PVU_EX_1400","48","07372","1","0","1"
"13012","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:18:48","PVU_EX_1400","itg04213","10/09/2020 13:18:48","PVU_EX_1400","51","","2","0","2"
"13038","ECL","10/09/2020 00:00:00","12/31/9999 00:00:00","0","itg04213","10/09/2020 13:19:26","PVU_EX_1400","itg04213","10/09/2020 13:19:26","PVU_EX_1400","51","","","0",""
"07022","ECL","04/15/2021 00:00:00","04/15/2025 00:00:00","0","itg04213","04/15/2021 10:11:36","PVU_EX_1400","itg04213","04/15/2021 10:11:36","PVU_EX_1400","48","06309","3","1","3"
"07028","ECL","04/15/2021 00:00:00","04/15/2025 00:00:00","0","itg04213","04/15/2021 10:12:26","PVU_EX_1400","itg04213","04/15/2021 10:12:26","PVU_EX_1400","48","06309","1","1","3"
"22890","ECL","04/15/2021 00:00:00","10/12/2022 00:00:00","0","itg04213","04/15/2021 10:30:25","PVU_EX_1400","itg04213","04/15/2021 10:30:25","PVU_EX_1400","52","09568","1","1","3"
"23890","ECL","04/15/2021 00:00:00","10/12/2022 00:00:00","0","itg04213","04/15/2021 10:32:00","PVU_EX_1400","itg04213","04/15/2021 10:32:00","PVU_EX_1400","52","09568","1","1","3"
"34010","ECL","04/15/2021 00:00:00","04/14/2024 00:00:00","0","itg04213","04/15/2021 10:33:51","PVU_EX_1400","itg04213","04/15/2021 10:33:51","PVU_EX_1400","54","09284","1","0","3"
"34041","ECL","04/15/2021 00:00:00","04/14/2024 00:00:00","0","itg04213","04/15/2021 10:34:48","PVU_EX_1400","itg04213","04/15/2021 10:34:48","PVU_EX_1400","54","09284","1","1","1"
"37001","ECL","04/15/2021 00:00:00","12/31/9999 00:00:00","0","itg04213","04/15/2021 10:36:01","PVU_EX_1400","itg04213","04/15/2021 10:36:01","PVU_EX_1400","54","07086","3","1","3"
"38010","ECL","04/15/2021 00:00:00","10/27/2025 00:00:00","0","itg04213","04/15/2021 10:37:34","PVU_EX_1400","itg04213","04/15/2021 10:37:34","PVU_EX_1400","54","06323","3","1","3"
"43002","ECL","04/15/2021 00:00:00","12/31/9999 00:00:00","0","itg04213","04/15/2021 10:38:54","PVU_EX_1400","itg04213","04/15/2021 10:38:54","PVU_EX_1400","55","08362","3","1","3"
"13149","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:10:20","PVU_EX_1400","itg19647","04/05/2022 16:10:20","PVU_EX_1400","02","","","0",""
"46015","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"46026","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"46027","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"46888","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"46889","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"47001","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"47002","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"47008","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"47010","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
"47011","EA","04/05/2022 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","UNYO","04/05/2022 16:17:02","2022_KAIHEN","04","","","0",""
